"","Gene_Symbol","Gene_Name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000077505","Gm24233","predicted gene, 24233",0,NA,NA,NA,NA,NA
"ENSMUSG00000035329","Fbxo33","F-box protein 33",790.83425727469,-0.379418182060391,0.111631710959057,-3.39883872423624,0.000676726080522688,0.00506443524758334
"ENSMUSG00002075460",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000112385",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000098229","Gm7719","glyceraldehyde-3-phosphate dehydrogenase pseudogene",0,NA,NA,NA,NA,NA
"ENSMUSG00000112583","Gm4930","Smad nuclear interacting protein 1 pseudogene",0,NA,NA,NA,NA,NA
"ENSMUSG00000112867",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000112671","Gm18242","zinc finger protein 871 pseudogene",0,NA,NA,NA,NA,NA
"ENSMUSG00000111978",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000112851",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000077586","Gm24377","predicted gene, 24377",0,NA,NA,NA,NA,NA
"ENSMUSG00000077603","Gm22673","predicted gene, 22673",0,NA,NA,NA,NA,NA
"ENSMUSG00000112355",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000112050","Gm29809","predicted gene, 29809",0,NA,NA,NA,NA,NA
"ENSMUSG00000112455",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000112092","Gm32936","predicted gene, 32936",0,NA,NA,NA,NA,NA
"ENSMUSG00000112687","Gm18871","non-SMC element 1 homolog pseudogene",0,NA,NA,NA,NA,NA
"ENSMUSG00000112840","Gm20049","predicted gene, 20049",0,NA,NA,NA,NA,NA
"ENSMUSG00000113549","Gm7739","shugoshin-like 1 pseudogene",0,NA,NA,NA,NA,NA
"ENSMUSG00000113678",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000119332","Gm23059","predicted gene, 23059",0,NA,NA,NA,NA,NA
"ENSMUSG00000102199",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000114112",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113518",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000114039",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000100476",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000035653","Lrfn5","leucine rich repeat and fibronectin type III domain containing 5",0,NA,NA,NA,NA,NA
"ENSMUSG00000113456",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113588",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00002076648",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113043","Gm7753","pyrophosphatase (inorganic) 2 pseudogene",0,NA,NA,NA,NA,NA
"ENSMUSG00000088468","Gm24750","predicted gene, 24750",0,NA,NA,NA,NA,NA
"ENSMUSG00000113725",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113144","Gm2754","actin, gamma, cytoplasmic 1 pseudogene",0,NA,NA,NA,NA,NA
"ENSMUSG00000113171",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113111","Gm7754","N(alpha)-acetyltransferase 35, NatC auxiliary subunit pseudogene",0,NA,NA,NA,NA,NA
"ENSMUSG00000113395",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113071","Gm6353","metallophosphoesterase 1 pseudogene",0,NA,NA,NA,NA,NA
"ENSMUSG00000113523",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113153",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113890",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00002075894",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000091396",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000114044","Gm19134","predicted gene, 19134",0,NA,NA,NA,NA,NA
"ENSMUSG00000114078",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113590",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000036333","Kidins220","kinase D-interacting substrate 220",1449.05084557378,-1.18179258952356,0.285859922680713,-4.13416675706424,3.56244748138697e-05,0.000392378507796225
"ENSMUSG00000098200","Gm7763","glyceraldehyde-3-phosphate dehydrogenase pseudogene",0,NA,NA,NA,NA,NA
"ENSMUSG00000058933",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113393",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000114123",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000112972",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000114148",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000118736","Gm24921","predicted gene, 24921",0,NA,NA,NA,NA,NA
"ENSMUSG00000113684",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113602","Gm5653","catenin (cadherin associated protein), alpha 2 pseudogene",0,NA,NA,NA,NA,NA
"ENSMUSG00000113208",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113152",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000020644","Id2","inhibitor of DNA binding 2",8150.0127840863,-0.50785632371034,0.190919071595236,-2.66006072346213,0.00781265646274768,0.0368646774938174
"ENSMUSG00000043060","Fscb","fibrous sheath CABYR binding protein",0,NA,NA,NA,NA,NA
"ENSMUSG00000112937","Gm17746","predicted gene, 17746",0,NA,NA,NA,NA,NA
"ENSMUSG00000077703","Gm24066","predicted gene, 24066",0,NA,NA,NA,NA,NA
"ENSMUSG00000113587",NA,NA,1.2883856496719,-0.53059182557621,1.97871829964034,-0.268149248770102,0.788584438382921,NA
"ENSMUSG00000091905",NA,NA,19.2173731970588,0.285295447170303,0.436856143544158,0.653064976620765,0.513714390053453,0.699525012047867
"ENSMUSG00000114029","Gm4806","ligatin pseudogene",0,NA,NA,NA,NA,NA
"ENSMUSG00000113075","Rpl7a-ps1","ribosomal protein L7A, pseudogene 1",0,NA,NA,NA,NA,NA
"ENSMUSG00000114033",NA,NA,1.83542333195135,0.997321624381109,1.43531732117288,0.694843996981896,0.487153072334728,0.677302327132168
"ENSMUSG00000113745",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000114105",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00002074929",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000114111","Gm9321","glyceraldehyde-3-phosphate dehydrogenase pseudogene",0,NA,NA,NA,NA,NA
"ENSMUSG00000113827",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000047227","Gm527","predicted gene 527",27.3068852127199,0.395836183537013,0.381756044207947,1.03688255770326,0.299790593734376,0.505910991003504
"ENSMUSG00000113550","Gm29687","predicted gene, 29687",0,NA,NA,NA,NA,NA
"ENSMUSG00000113611",NA,NA,1.75251384491057,-3.42972829871069,1.6364294966341,-2.0958607173515,0.0360945483058473,0.117834935348475
"ENSMUSG00000113115","4930480M12Rik","RIKEN cDNA 4930480M12 gene",0,NA,NA,NA,NA,NA
"ENSMUSG00000113813","Gm29968","predicted gene, 29968",0,NA,NA,NA,NA,NA
"ENSMUSG00000035614","Togaram1","TOG array regulator of axonemal microtubules 1",490.060378289996,-0.340366848464941,0.187116593092534,-1.81900943598637,0.0689099905002403,0.190076983509966
"ENSMUSG00000113218","4933409F18Rik","RIKEN cDNA 4933409F18 gene",0,NA,NA,NA,NA,NA
"ENSMUSG00000063632","Sox11","SRY (sex determining region Y)-box 11",0,NA,NA,NA,NA,NA
"ENSMUSG00000113421","Gm4166","predicted gene 4166",0,NA,NA,NA,NA,NA
"ENSMUSG00000077344","Gm24326","predicted gene, 24326",0,NA,NA,NA,NA,NA
"ENSMUSG00000113616",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113967",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113213",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113538",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000114001",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113997",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000035597","Prpf39","pre-mRNA processing factor 39",268.975474635724,-0.564564116912354,0.163612888013166,-3.45060907956666,0.000559323089805902,0.00430285046970501
"ENSMUSG00000087790","Gm25970","predicted gene, 25970",0,NA,NA,NA,NA,NA
"ENSMUSG00000020949","Fkbp3","FK506 binding protein 3",301.506547866726,0.247223194090824,0.213471939168454,1.15810628344804,0.246820666123018,0.448022104404475
"ENSMUSG00000114157",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000066392","Nrxn3","neurexin III",0,NA,NA,NA,NA,NA
"ENSMUSG00000103136",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00002075591",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00002075866",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000114153",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113055",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113884",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113539",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113001","Gm40538","predicted gene, 40538",0,NA,NA,NA,NA,NA
"ENSMUSG00000113023",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000114032","Gm2139","LSM14 homolog A pseudogene",0,NA,NA,NA,NA,NA
"ENSMUSG00000095079","Igha","immunoglobulin heavy constant alpha",0,NA,NA,NA,NA,NA
"ENSMUSG00000097157","Gm26512","predicted gene, 26512",0,NA,NA,NA,NA,NA
"ENSMUSG00000087642","Ighe","Immunoglobulin heavy constant epsilon",0,NA,NA,NA,NA,NA
"ENSMUSG00000097071",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000064548","n-R5s65","nuclear encoded rRNA 5S 65",0,NA,NA,NA,NA,NA
"ENSMUSG00000089439","Gm23195","predicted gene, 23195",0,NA,NA,NA,NA,NA
"ENSMUSG00000113806",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113747",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000076612","Ighg2c","immunoglobulin heavy constant gamma 2C",0,NA,NA,NA,NA,NA
"ENSMUSG00002076394",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000076613","Ighg2b","immunoglobulin heavy constant gamma 2B",0,NA,NA,NA,NA,NA
"ENSMUSG00000102962",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000055884","Fancm","Fanconi anemia, complementation group M",77.1550866468536,-1.09646068784508,0.387580996200845,-2.82898464731975,0.00466959389789629,0.0243828439080596
"ENSMUSG00000112992",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000076614",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000076615","Ighg3","Immunoglobulin heavy constant gamma 3",0,NA,NA,NA,NA,NA
"ENSMUSG00000090726",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000104218",NA,NA,2.32327775242064,-0.782151384548365,1.20204380880516,-0.650684591375942,0.515250111835345,0.700626307486883
"ENSMUSG00000103198","Gm9136","transducin-like enhancer of split 6 pseudogene",0,NA,NA,NA,NA,NA
"ENSMUSG00000102832",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000104213","Ighd","immunoglobulin heavy constant delta",0,NA,NA,NA,NA,NA
"ENSMUSG00000076617","Ighm","immunoglobulin heavy constant mu",0.459639358468103,2.36041623530678,3.46557911094974,0.681102972905416,0.49580633608728,NA
"ENSMUSG00002075914",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00002075660",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00002074884",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00002076091",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113387","Gm31508","predicted gene, 31508",0,NA,NA,NA,NA,NA
"ENSMUSG00002076657",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113544",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113986","Gm31333","predicted gene, 31333",0,NA,NA,NA,NA,NA
"ENSMUSG00000112776","Gm6989","glyceraldehyde-3-phosphate dehydrogenase pseudogene",0,NA,NA,NA,NA,NA
"ENSMUSG00000047534","Mis18bp1","MIS18 binding protein 1",103.227343924962,-0.0119815211254068,0.317515474468179,-0.0377352352526289,0.969898782324488,0.987783895362725
"ENSMUSG00000113228",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113233",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000061533","Cep128","centrosomal protein 128",182.493109574113,-0.342227330526716,0.338035057576959,-1.01240188807577,0.311345935974633,0.517923947687911
"ENSMUSG00000035560","Wdr20rt","WD repeat domain 20, retrogene",0,NA,NA,NA,NA,NA
"ENSMUSG00000113442",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000077590","Gm26015","predicted gene, 26015",0,NA,NA,NA,NA,NA
"ENSMUSG00000088441","Gm25599","predicted gene, 25599",0,NA,NA,NA,NA,NA
"ENSMUSG00000085004","5430427M07Rik","RIKEN cDNA 5430427M07 gene",0.455616738683694,0.0386739580314065,3.52703050162682,0.0109650194444217,0.991251355587405,NA
"ENSMUSG00002076001",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000119612","Gm23948","predicted gene, 23948",0,NA,NA,NA,NA,NA
"ENSMUSG00000119901","Gm22782","predicted gene, 22782",0,NA,NA,NA,NA,NA
"ENSMUSG00000114086","Gm18968","MOCO sulphurase C-terminal domain containing 2 pseudogene",0,NA,NA,NA,NA,NA
"ENSMUSG00000113983","Gm47742","phosphatidate cytidylyltransferase, mitochondrial pseudogene",0.121612671833756,0.744666589684684,3.5338115409304,0.210726175139669,0.833100948397966,NA
"ENSMUSG00000113785",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113531",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113239","Gm18388","predicted gene, 18388",0.229819679234052,1.4360588806101,3.5288918158487,0.406943299922254,0.684049632776231,NA
"ENSMUSG00000060499","Rpl10l","ribosomal protein L10-like",0,NA,NA,NA,NA,NA
"ENSMUSG00000114093",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113288",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000020963","Tshr","thyroid stimulating hormone receptor",0.471276002697871,-2.36693717774424,3.38668929130686,-0.698894103991125,0.484618212453514,NA
"ENSMUSG00000099750","Gm18827","phosphoglycerate mutase family member 5 pseudogene",0,NA,NA,NA,NA,NA
"ENSMUSG00000076618","Ighj4","immunoglobulin heavy joining 4",0,NA,NA,NA,NA,NA
"ENSMUSG00000020962","Gtf2a1","general transcription factor II A, 1",1388.93286308651,-0.254015756236045,0.154818732395613,-1.64073011260002,0.100853451199651,0.246792254968305
"ENSMUSG00000080365","Gm25776","predicted gene, 25776",0,NA,NA,NA,NA,NA
"ENSMUSG00000113943",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000034912","Mdga2","MAM domain containing glycosylphosphatidylinositol anchor 2",0,NA,NA,NA,NA,NA
"ENSMUSG00000113291","Gm19001","eukaryotic translation elongation factor 1 gamma pseudogene",0,NA,NA,NA,NA,NA
"ENSMUSG00000113808",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000088019","Gm23826","predicted gene, 23826",0,NA,NA,NA,NA,NA
"ENSMUSG00000113501",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000114180",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113698",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113364",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113777",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000118897","n-R5s60","nuclear encoded rRNA 5S 60",0,NA,NA,NA,NA,NA
"ENSMUSG00000113948","Rpl17-ps3","ribosomal protein L17, pseudogene 3",35.7270093107708,0.841492927356762,0.364800131827627,2.30672319974484,0.0210702560637445,0.0789187106675351
"ENSMUSG00000084448","Gm26256","predicted gene, 26256",0,NA,NA,NA,NA,NA
"ENSMUSG00000114010",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113657","Gm17821","DDB1 and CUL4 associated factor 5 pseudogene",0,NA,NA,NA,NA,NA
"ENSMUSG00000114128",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113182",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113526",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113674",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000020961","Ston2","stonin 2",0,NA,NA,NA,NA,NA
"ENSMUSG00000113655",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113867",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113161",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113561","Gm19176","predicted gene, 19176",0,NA,NA,NA,NA,NA
"ENSMUSG00000113433",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113166","Gm19047","non-POU-domain-containing, octamer binding protein pseudogene",0,NA,NA,NA,NA,NA
"ENSMUSG00000113503",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00002076363",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000090722",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000112933",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113320",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000086689",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113098","Gm2912","predicted gene 2912",0,NA,NA,NA,NA,NA
"ENSMUSG00002076410",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113716",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113600","Gm7868","thioredoxin domain containing 9 pseudogene",0.492069180747287,-1.31685885247882,2.88582367283511,-0.456319928647998,0.648159935345329,NA
"ENSMUSG00000113158","Gm31447","predicted gene, 31447",0,NA,NA,NA,NA,NA
"ENSMUSG00000083191","Gm15571","ribosomal protein S8 pseudogene",0,NA,NA,NA,NA,NA
"ENSMUSG00000089071","Gm24499","predicted gene, 24499",0,NA,NA,NA,NA,NA
"ENSMUSG00000034892","Rps29","ribosomal protein S29",1018.5047335233,0.144184498361083,0.196304855387852,0.734492776942315,0.462648460782234,0.657971474681457
"ENSMUSG00000118866","Rn7s1","7S RNA 1",0.511535197677196,-2.47107854293848,2.7899842283627,-0.885696240795108,0.375781234573921,NA
"ENSMUSG00002076451",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00002075000",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000034883","Lrr1","leucine rich repeat protein 1",28.5105062715815,0.199404194952513,0.527554704851878,0.377978232624234,0.705446764386567,0.836767634356887
"ENSMUSG00000049751","Rpl36al","ribosomal protein L36A-like",4.23046994869826,0.158629043404645,0.986826418698969,0.160746652500225,0.872292943808955,0.936014064843467
"ENSMUSG00000113149",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000043998","Mgat2","mannoside acetylglucosaminyltransferase 2",1846.45012354925,-0.102132359383833,0.100637293432591,-1.01485598330646,0.310174482813211,0.516588694949067
"ENSMUSG00000020973","Dnaaf2","dynein, axonemal assembly factor 2",26.1165304870962,0.792790880027649,0.417054629757243,1.90092813617514,0.0573114261590211,0.16656955858114
"ENSMUSG00000113786",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000097061","9330151L19Rik","RIKEN cDNA 9330151L19 gene",18.3345937741264,0.558964858281288,0.682750778130384,0.818695307549754,0.412960274532423,0.61516868428752
"ENSMUSG00000076619","Ighj3","immunoglobulin heavy joining 3",0,NA,NA,NA,NA,NA
"ENSMUSG00000020974","Pole2","polymerase (DNA directed), epsilon 2 (p59 subunit)",100.566961998989,-0.147155825584776,0.292124730086358,-0.50374312897533,0.61444189660463,0.775551702554124
"ENSMUSG00000113190",NA,NA,0.229819679234052,1.4360588806101,3.5288918158487,0.406943299922254,0.684049632776231,NA
"ENSMUSG00000076620","Ighj2","immunoglobulin heavy joining 2",0,NA,NA,NA,NA,NA
"ENSMUSG00000061911","Myt1l","myelin transcription factor 1-like",0,NA,NA,NA,NA,NA
"ENSMUSG00000112663","C630031E19Rik","RIKEN cDNA C630031E19 gene",0,NA,NA,NA,NA,NA
"ENSMUSG00000051890","Klhdc1","kelch domain containing 1",111.39821313707,-0.40476173112685,0.243374818739503,-1.66312083239839,0.0962882506020827,0.238922005398952
"ENSMUSG00000085539",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000076621","Ighj1","immunoglobulin heavy joining 1",0,NA,NA,NA,NA,NA
"ENSMUSG00000094028","Ighd4-1","immunoglobulin heavy diversity 4-1",0,NA,NA,NA,NA,NA
"ENSMUSG00000094552","Ighd3-2","immunoglobulin heavy diversity 3-2",0,NA,NA,NA,NA,NA
"ENSMUSG00000020978","Klhdc2","kelch domain containing 2",669.865826235234,-0.631123702326289,0.162394443959298,-3.88636265465136,0.000101757455576567,0.000983059957980762
"ENSMUSG00000096420","Ighd5-6","immunoglobulin heavy diversity 5-6",0,NA,NA,NA,NA,NA
"ENSMUSG00000095656","Ighd2-8","immunoglobulin heavy diversity 2-8",0,NA,NA,NA,NA,NA
"ENSMUSG00000094957","Ighd5-5","immunoglobulin heavy diversity 5-5",0,NA,NA,NA,NA,NA
"ENSMUSG00000094057","Ighd2-7","immunoglobulin heavy diversity 2-7",0,NA,NA,NA,NA,NA
"ENSMUSG00000094268","Ighd5-8","immunoglobulin heavy diversity 5-8",0,NA,NA,NA,NA,NA
"ENSMUSG00000096884","Ighd5-4","immunoglobulin heavy diversity 5-4",0,NA,NA,NA,NA,NA
"ENSMUSG00000096250","Ighd2-6","immunoglobulin heavy diversity 2-6",0,NA,NA,NA,NA,NA
"ENSMUSG00000095592","Ighd5-7","immunoglobulin heavy diversity 5-7",0,NA,NA,NA,NA,NA
"ENSMUSG00000093876","Ighd5-3","immunoglobulin heavy diversity 5-3",0,NA,NA,NA,NA,NA
"ENSMUSG00000095897","Ighd2-5","immunoglobulin heavy diversity 2-5",0,NA,NA,NA,NA,NA
"ENSMUSG00000103203",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000096396","Ighd5-2","immunoglobulin heavy diversity 5-2",0,NA,NA,NA,NA,NA
"ENSMUSG00000095444","Ighd2-4","immunoglobulin heavy diversity 2-4",0,NA,NA,NA,NA,NA
"ENSMUSG00000096301","Ighd6-2","immunoglobulin heavy diversity 6-2",0,NA,NA,NA,NA,NA
"ENSMUSG00000102532",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000096568","Ighd2-3","immunoglobulin heavy diversity 2-3",0,NA,NA,NA,NA,NA
"ENSMUSG00000095399","Ighd6-1","immunoglobulin heavy diversity 6-1",0,NA,NA,NA,NA,NA
"ENSMUSG00000076630","Ighd1-1","immunoglobulin heavy diversity 1-1",0,NA,NA,NA,NA,NA
"ENSMUSG00000051804","Adam6b","a disintegrin and metallopeptidase domain 6B",0,NA,NA,NA,NA,NA
"ENSMUSG00000093818","Ighd3-1","immunoglobulin heavy diversity 3-1",0,NA,NA,NA,NA,NA
"ENSMUSG00000095549","Ighd5-1","immunoglobulin heavy diversity 5-1",0,NA,NA,NA,NA,NA
"ENSMUSG00000076632",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000043945","Adam6a","a disintegrin and metallopeptidase domain 6A",0,NA,NA,NA,NA,NA
"ENSMUSG00000102901",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000091606",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000020674","Pxdn","peroxidasin",5.04422353729378,1.67390656968274,1.08381970586733,1.54445113022115,0.122479081576303,0.281180001193273
"ENSMUSG00000096464","Ighv2-2","immunoglobulin heavy variable 2-2",0,NA,NA,NA,NA,NA
"ENSMUSG00000103934",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000095612",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000103111",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000094164",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000102645","Ighv5-5","immunoglobulin heavy variable V5-5",0,NA,NA,NA,NA,NA
"ENSMUSG00000094951",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000104103","Gm9517","predicted gene 9517",17.7345187854801,-0.642984492148419,0.467411997802604,-1.37562684563344,0.168937190918864,0.349068786709559
"ENSMUSG00000102848",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000095866",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000020673","Tpo","thyroid peroxidase",0,NA,NA,NA,NA,NA
"ENSMUSG00000113721","Gm21051","signal recognition particle receptor ('docking protein') pseudogene",0,NA,NA,NA,NA,NA
"ENSMUSG00000113676","Gm18621","motile sperm domain containing 3 pseudogene",0,NA,NA,NA,NA,NA
"ENSMUSG00000103262",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000066389",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000085472","Gm15691","predicted gene 15691",0,NA,NA,NA,NA,NA
"ENSMUSG00000090395",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000098159",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000112953",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113236",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113643","Gm40598","predicted gene, 40598",0,NA,NA,NA,NA,NA
"ENSMUSG00000095285","Ighv5-9","immunoglobulin heavy variable 5-9",0,NA,NA,NA,NA,NA
"ENSMUSG00000114085",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000104278",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113499","Gm18500","crumbs homolog 1 pseudogene",0,NA,NA,NA,NA,NA
"ENSMUSG00000113194",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000102182",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113164","4930559C10Rik","RIKEN cDNA 4930559C10 gene",0,NA,NA,NA,NA,NA
"ENSMUSG00000112982",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000065303","Gm23249","predicted gene, 23249",0,NA,NA,NA,NA,NA
"ENSMUSG00000098931","Mir8099-2","microRNA 8099-2",0.112898529724821,-0.698005930714589,3.5338115409304,-0.197522115322204,0.8434189768104,NA
"ENSMUSG00000096498",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000094935",NA,NA,0.348648129057546,1.96285590087744,3.49121432397423,0.562227270723105,0.573961183387785,NA
"ENSMUSG00000113818","Gm7119","predicted gene 7119",0,NA,NA,NA,NA,NA
"ENSMUSG00000103185",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113215","Gm18749","Down syndrome critical region gene 3 pseudogene",0,NA,NA,NA,NA,NA
"ENSMUSG00000020982","Nemf","nuclear export mediator factor",604.516880002287,-0.234254266885735,0.120869816202419,-1.93807084552385,0.0526145798013145,0.156994196939868
"ENSMUSG00000113414","Gm18504","crumbs homolog 1 pseudogene",0,NA,NA,NA,NA,NA
"ENSMUSG00000095429",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000113139",NA,NA,0,NA,NA,NA,NA,NA
"ENSMUSG00000114132",NA,NA,0,NA,NA,NA,NA,NA
